Customer_ID,Product_ID,score,n_events,last_event_date,actions
CUST2037,P8047,3,1,2026-05-16,['Added_to_Cart']
CUST2037,P8056,1,1,2025-10-08,['Browsed']
CUST2037,P8059,0,1,2026-02-27,['Support_Contact']
CUST2037,P8076,5,1,2026-06-15,['Bought']
CUST2037,P8082,2,1,2026-05-01,['Wishlisted']
CUST2037,P8111,1,1,2026-05-25,['Browsed']
CUST2037,P8112,7,4,2026-02-20,"['Bought', 'Returned', 'Reviewed', 'Support_Contact']"
CUST2037,P8115,5,1,2026-01-12,['Bought']
CUST2037,P8116,3,1,2026-05-09,['Added_to_Cart']
CUST2037,P8128,1,2,2026-07-01,"['Returned', 'Reviewed']"
CUST2037,P8132,1,1,2026-07-31,['Browsed']
CUST2037,P8135,2,1,2026-08-07,['Wishlisted']
CUST2037,P8143,7,4,2026-03-29,"['Bought', 'Returned', 'Reviewed']"
CUST2037,P8144,1,1,2026-04-16,['Browsed']
CUST2038,P8016,3,1,2026-04-29,['Added_to_Cart']
CUST2038,P8025,5,1,2026-03-24,['Bought']
CUST2038,P8026,1,1,2025-10-30,['Browsed']
CUST2038,P8028,2,1,2026-02-09,['Wishlisted']
CUST2038,P8030,5,1,2026-05-22,['Bought']
CUST2038,P8033,1,1,2026-01-07,['Browsed']
CUST2038,P8037,1,1,2025-11-15,['Browsed']
CUST2038,P8042,1,1,2026-01-12,['Browsed']
CUST2038,P8055,3,1,2026-07-20,['Added_to_Cart']
CUST2038,P8063,3,1,2026-08-12,['Added_to_Cart']
CUST2038,P8101,5,1,2025-04-30,['Bought']
CUST2038,P8102,6,2,2025-12-06,"['Bought', 'Exchanged']"
CUST2038,P8145,6,2,2026-06-04,"['Bought', 'Browsed']"
CUST2039,P8030,1,1,2025-09-15,['Browsed']
CUST2039,P8036,1,1,2026-02-23,['Browsed']
CUST2039,P8057,2,1,2026-01-29,['Wishlisted']
CUST2039,P8081,2,1,2026-06-08,['Wishlisted']
CUST2039,P8085,2,1,2025-12-04,['Wishlisted']
CUST2039,P8087,5,1,2025-12-29,['Bought']
CUST2039,P8095,2,1,2025-12-23,['Wishlisted']
CUST2039,P8096,1,1,2025-12-02,['Browsed']
CUST2039,P8109,2,1,2026-04-18,['Wishlisted']
CUST2039,P8129,4,2,2026-08-02,"['Added_to_Cart', 'Browsed']"
CUST2039,P8139,1,1,2026-06-22,['Browsed']
CUST2039,P8143,5,1,2025-11-01,['Bought']
CUST2040,P8030,3,1,2026-07-10,['Added_to_Cart']
CUST2040,P8034,2,1,2026-01-14,['Wishlisted']
CUST2040,P8044,2,1,2026-06-24,['Wishlisted']
CUST2040,P8077,1,1,2026-06-27,['Browsed']
CUST2040,P8081,3,1,2026-06-23,['Added_to_Cart']
CUST2040,P8083,1,1,2026-08-11,['Browsed']
CUST2040,P8084,2,1,2026-07-31,['Wishlisted']
CUST2040,P8093,3,1,2026-05-13,['Added_to_Cart']
CUST2040,P8122,1,1,2025-10-13,['Browsed']
CUST2040,P8125,10,5,2026-08-17,"['Bought', 'Browsed', 'Returned', 'Reviewed']"
CUST2040,P8126,1,1,2026-08-16,['Browsed']
CUST2040,P8138,1,1,2026-04-15,['Browsed']
CUST2040,P8141,5,1,2025-10-08,['Bought']
CUST2041,P8001,1,1,2025-09-26,['Browsed']
CUST2041,P8048,1,1,2026-07-05,['Browsed']
CUST2041,P8058,3,1,2026-02-22,['Added_to_Cart']
CUST2041,P8066,1,1,2026-02-24,['Browsed']
CUST2041,P8067,7,2,2026-06-13,"['Bought', 'Reviewed']"
CUST2041,P8069,1,1,2026-08-07,['Browsed']
CUST2041,P8098,5,1,2025-06-26,['Bought']
CUST2041,P8119,1,1,2025-12-13,['Browsed']
CUST2041,P8123,9,4,2025-12-28,"['Bought', 'Exchanged', 'Reviewed']"
CUST2041,P8148,1,1,2026-01-03,['Browsed']
CUST2041,P8151,2,1,2026-08-20,['Wishlisted']
CUST2042,P8006,1,1,2026-01-23,['Browsed']
CUST2042,P8009,1,8,2025-12-26,"['Exchanged', 'Returned', 'Reviewed']"
CUST2042,P8024,1,1,2025-10-24,['Browsed']
CUST2042,P8043,5,1,2025-08-20,['Bought']
CUST2042,P8072,1,1,2026-05-21,['Browsed']
CUST2042,P8108,1,1,2026-08-19,['Reviewed']
CUST2042,P8120,5,3,2026-08-23,"['Bought', 'Returned', 'Reviewed']"
CUST2042,P8127,3,1,2026-05-10,['Added_to_Cart']
CUST2042,P8128,11,5,2026-02-13,"['Bought', 'Exchanged', 'Reviewed', 'Support_Contact', 'Wishlisted']"
CUST2042,P8132,1,1,2025-10-30,['Browsed']
CUST2042,P8137,3,1,2026-06-26,['Added_to_Cart']
CUST2043,P8007,2,1,2026-04-11,['Wishlisted']
CUST2043,P8014,8,3,2026-07-18,"['Bought', 'Exchanged', 'Wishlisted']"
CUST2043,P8018,5,1,2026-02-25,['Bought']
CUST2043,P8046,3,2,2026-04-24,['Reviewed']
CUST2043,P8062,1,1,2026-03-19,['Browsed']
CUST2043,P8092,8,3,2025-11-26,"['Bought', 'Reviewed', 'Support_Contact']"
CUST2043,P8106,3,1,2026-05-02,['Added_to_Cart']
CUST2043,P8111,2,1,2026-07-01,['Wishlisted']
CUST2043,P8123,3,1,2026-03-30,['Added_to_Cart']
CUST2043,P8125,1,1,2026-05-07,['Browsed']
CUST2043,P8133,5,1,2025-12-11,['Bought']
CUST2043,P8139,5,2,2025-06-24,"['Bought', 'Support_Contact']"
CUST2044,P8027,3,3,2026-07-07,"['Bought', 'Returned', 'Reviewed']"
CUST2044,P8028,1,1,2026-01-21,['Browsed']
CUST2044,P8031,5,1,2025-10-07,['Bought']
CUST2044,P8036,1,1,2025-11-14,['Browsed']
CUST2044,P8038,5,1,2026-02-13,['Bought']
CUST2044,P8042,3,1,2026-03-22,['Added_to_Cart']
CUST2044,P8044,3,1,2026-04-16,['Added_to_Cart']
CUST2044,P8045,1,1,2026-03-22,['Browsed']
CUST2044,P8046,1,1,2026-03-24,['Browsed']
CUST2044,P8047,1,1,2026-08-24,['Browsed']
CUST2044,P8049,5,1,2025-07-18,['Bought']
CUST2044,P8059,3,2,2026-08-13,"['Exchanged', 'Reviewed']"
CUST2044,P8085,1,1,2026-08-03,['Browsed']
CUST2044,P8091,1,1,2025-11-26,['Browsed']
CUST2044,P8095,1,1,2026-06-17,['Browsed']
CUST2044,P8107,1,1,2025-10-02,['Browsed']
CUST2044,P8122,3,1,2026-06-24,['Added_to_Cart']
CUST2044,P8128,1,1,2026-07-02,['Browsed']
CUST2045,P8032,6,3,2026-08-25,"['Bought', 'Reviewed', 'Support_Contact']"
CUST2045,P8033,2,1,2026-07-09,['Wishlisted']
CUST2045,P8048,1,1,2025-10-13,['Browsed']
CUST2045,P8055,5,1,2025-11-17,['Bought']
CUST2045,P8083,7,2,2026-08-19,"['Bought', 'Reviewed']"
CUST2045,P8093,2,1,2026-07-16,['Wishlisted']
CUST2045,P8113,2,1,2026-08-11,['Wishlisted']
CUST2045,P8119,2,1,2026-07-01,['Wishlisted']
CUST2045,P8136,8,8,2025-09-12,"['Bought', 'Exchanged', 'Returned', 'Reviewed', 'Support_Contact']"
CUST2046,P8036,1,1,2025-09-01,['Browsed']
CUST2046,P8043,5,1,2026-08-09,['Bought']
CUST2046,P8077,5,1,2025-04-29,['Bought']
CUST2046,P8079,7,2,2026-06-10,"['Bought', 'Wishlisted']"
CUST2046,P8086,1,1,2025-09-09,['Browsed']
CUST2046,P8093,1,1,2026-08-16,['Browsed']
CUST2046,P8096,2,1,2026-08-06,['Wishlisted']
CUST2046,P8121,1,1,2026-07-13,['Browsed']
CUST2046,P8122,1,1,2026-08-07,['Browsed']
CUST2046,P8126,5,1,2025-06-13,['Bought']
CUST2046,P8132,8,3,2026-08-17,"['Bought', 'Reviewed']"
CUST2046,P8136,3,1,2026-07-10,['Added_to_Cart']
CUST2047,P8006,5,1,2025-06-15,['Bought']
CUST2047,P8015,5,1,2026-04-11,['Bought']
CUST2047,P8094,1,1,2026-07-09,['Browsed']
CUST2047,P8107,3,1,2026-07-27,['Added_to_Cart']
CUST2047,P8111,10,3,2026-08-15,"['Bought', 'Exchanged', 'Reviewed']"
CUST2047,P8123,3,2,2026-07-23,"['Bought', 'Returned']"
CUST2047,P8130,1,1,2026-04-27,['Browsed']
CUST2047,P8132,1,1,2025-12-17,['Browsed']
CUST2047,P8150,1,1,2026-07-26,['Browsed']
CUST2047,P8152,1,1,2025-10-05,['Browsed']
CUST2048,P8027,3,1,2026-07-24,['Added_to_Cart']
CUST2048,P8029,2,1,2026-07-05,['Wishlisted']
CUST2048,P8038,2,2,2026-08-10,['Browsed']
CUST2048,P8043,7,3,2026-03-29,"['Bought', 'Browsed', 'Exchanged']"
CUST2048,P8049,3,1,2026-07-01,['Added_to_Cart']
CUST2048,P8091,3,1,2026-05-29,['Added_to_Cart']
CUST2048,P8094,2,1,2026-04-24,['Wishlisted']
CUST2048,P8097,3,1,2026-04-07,['Added_to_Cart']
CUST2048,P8118,5,1,2025-06-20,['Bought']
CUST2048,P8135,1,1,2025-09-19,['Browsed']
CUST2049,P8001,1,1,2026-03-31,['Browsed']
CUST2049,P8008,2,1,2026-01-19,['Wishlisted']
CUST2049,P8025,1,1,2025-09-05,['Browsed']
CUST2049,P8027,3,1,2026-06-06,['Added_to_Cart']
CUST2049,P8034,1,1,2026-03-23,['Browsed']
CUST2049,P8044,1,1,2026-08-01,['Browsed']
CUST2049,P8057,3,1,2026-03-07,['Added_to_Cart']
CUST2049,P8072,7,5,2026-08-23,"['Bought', 'Reviewed', 'Support_Contact']"
CUST2049,P8101,3,1,2026-04-24,['Added_to_Cart']
CUST2049,P8104,3,1,2026-07-09,['Added_to_Cart']
CUST2049,P8105,6,2,2025-10-09,"['Bought', 'Reviewed']"
CUST2049,P8115,1,1,2026-08-20,['Browsed']
CUST2049,P8119,2,1,2025-11-24,['Wishlisted']
CUST2049,P8121,3,1,2026-04-03,['Added_to_Cart']
CUST2049,P8127,3,1,2026-07-19,['Added_to_Cart']
CUST2049,P8137,2,4,2026-03-22,"['Bought', 'Browsed', 'Returned']"
CUST2049,P8142,5,1,2026-03-05,['Bought']
CUST2049,P8144,5,1,2026-03-01,['Bought']
CUST2050,P8034,5,1,2025-08-28,['Bought']
CUST2050,P8041,1,1,2025-10-21,['Browsed']
CUST2050,P8052,5,1,2026-07-29,['Bought']
CUST2050,P8059,1,1,2026-08-02,['Browsed']
CUST2050,P8076,1,1,2026-04-13,['Browsed']
CUST2050,P8080,1,1,2025-09-04,['Browsed']
CUST2050,P8093,5,1,2025-05-26,['Bought']
CUST2050,P8113,1,1,2026-01-20,['Browsed']
CUST2050,P8130,6,5,2026-08-19,"['Bought', 'Returned', 'Reviewed']"
CUST2051,P8009,1,2,2025-08-09,"['Exchanged', 'Support_Contact']"
CUST2051,P8027,1,1,2025-10-16,['Browsed']
CUST2051,P8029,1,1,2026-08-04,['Browsed']
CUST2051,P8041,5,1,2026-07-08,['Bought']
CUST2051,P8043,5,1,2025-07-05,['Bought']
CUST2051,P8046,1,1,2026-01-03,['Browsed']
CUST2051,P8075,5,1,2025-07-03,['Bought']
CUST2051,P8086,5,2,2025-12-26,"['Bought', 'Support_Contact']"
CUST2051,P8094,2,1,2026-01-02,['Wishlisted']
CUST2051,P8108,3,1,2026-06-26,['Added_to_Cart']
CUST2051,P8120,5,1,2026-06-26,['Bought']
CUST2051,P8124,5,3,2026-03-04,"['Bought', 'Returned', 'Reviewed']"
CUST2051,P8126,2,1,2026-07-16,['Wishlisted']
CUST2051,P8127,1,1,2025-10-26,['Browsed']
CUST2051,P8132,3,1,2026-05-09,['Added_to_Cart']
CUST2051,P8135,2,1,2026-04-16,['Wishlisted']
CUST2051,P8141,2,1,2025-11-23,['Wishlisted']
CUST2052,P8004,8,5,2026-06-23,"['Bought', 'Exchanged', 'Returned', 'Reviewed']"
CUST2052,P8036,5,1,2025-08-02,['Bought']
CUST2052,P8040,1,1,2026-03-23,['Browsed']
CUST2052,P8055,2,1,2026-01-30,['Wishlisted']
CUST2052,P8070,3,1,2026-06-10,['Added_to_Cart']
CUST2052,P8104,2,2,2025-10-31,['Browsed']
CUST2052,P8113,1,1,2026-03-18,['Browsed']
CUST2052,P8135,1,1,2025-12-11,['Browsed']
CUST2053,P8043,1,1,2025-12-07,['Browsed']
CUST2053,P8048,1,1,2026-07-23,['Browsed']
CUST2053,P8049,3,1,2026-08-13,['Added_to_Cart']
CUST2053,P8050,2,1,2026-02-22,['Wishlisted']
CUST2053,P8051,7,2,2026-07-24,"['Bought', 'Wishlisted']"
CUST2053,P8079,5,1,2025-09-29,['Bought']
CUST2053,P8082,3,2,2026-01-12,"['Bought', 'Returned']"
CUST2053,P8087,2,1,2026-06-22,['Wishlisted']
CUST2053,P8109,5,1,2026-01-03,['Bought']
CUST2053,P8112,1,1,2025-11-04,['Browsed']
CUST2053,P8121,2,2,2026-06-17,['Browsed']
CUST2053,P8127,1,1,2025-12-13,['Browsed']
CUST2053,P8130,1,1,2026-08-20,['Browsed']
CUST2053,P8134,1,1,2026-02-25,['Browsed']
CUST2053,P8136,2,1,2026-06-10,['Wishlisted']
CUST2053,P8141,2,1,2026-07-12,['Wishlisted']
CUST2054,P8050,1,1,2026-07-01,['Browsed']
CUST2054,P8085,1,1,2026-07-03,['Browsed']
CUST2054,P8098,3,1,2026-05-24,['Added_to_Cart']
CUST2054,P8115,1,1,2026-08-16,['Browsed']
CUST2054,P8133,1,1,2026-01-27,['Browsed']
CUST2054,P8141,1,1,2026-04-13,['Browsed']
CUST2054,P8142,5,1,2026-03-19,['Bought']
CUST2054,P8144,1,1,2026-05-06,['Browsed']
CUST2055,P8004,1,1,2026-05-12,['Browsed']
CUST2055,P8005,5,1,2025-08-08,['Bought']
CUST2055,P8018,1,1,2026-04-12,['Browsed']
CUST2055,P8024,2,1,2026-02-18,['Wishlisted']
CUST2055,P8028,1,1,2026-02-06,['Browsed']
CUST2055,P8035,1,1,2026-05-10,['Browsed']
CUST2055,P8054,1,1,2026-06-10,['Browsed']
CUST2055,P8070,2,1,2026-03-01,['Wishlisted']
CUST2056,P8006,2,1,2026-05-01,['Wishlisted']
CUST2056,P8017,2,1,2026-01-15,['Wishlisted']
CUST2056,P8023,5,1,2026-05-22,['Bought']
CUST2056,P8025,8,2,2026-08-18,"['Bought', 'Reviewed']"
CUST2056,P8029,3,1,2026-02-12,['Added_to_Cart']
CUST2056,P8043,1,1,2026-02-04,['Browsed']
CUST2056,P8053,5,1,2025-07-28,['Bought']
CUST2056,P8056,5,1,2025-06-30,['Bought']
CUST2056,P8058,5,1,2025-08-31,['Bought']
CUST2056,P8063,5,1,2026-07-10,['Bought']
CUST2056,P8070,1,1,2026-02-05,['Browsed']
CUST2056,P8094,2,1,2025-12-28,['Wishlisted']
CUST2056,P8095,4,2,2026-08-19,"['Added_to_Cart', 'Browsed']"
CUST2056,P8099,1,1,2026-06-30,['Browsed']
CUST2056,P8132,5,1,2026-05-23,['Bought']
CUST2056,P8134,1,1,2026-08-19,['Browsed']
CUST2056,P8146,5,1,2025-08-17,['Bought']
CUST2057,P8027,3,1,2026-08-20,['Added_to_Cart']
CUST2057,P8055,1,3,2026-03-12,"['Bought', 'Returned']"
CUST2057,P8075,2,1,2026-06-29,['Wishlisted']
CUST2057,P8091,2,1,2026-01-19,['Wishlisted']
CUST2057,P8092,1,1,2026-08-23,['Browsed']
CUST2057,P8099,1,1,2026-01-20,['Browsed']
CUST2057,P8110,1,1,2026-03-26,['Browsed']
CUST2057,P8116,2,1,2026-05-07,['Wishlisted']
CUST2057,P8119,1,1,2025-11-02,['Browsed']
CUST2057,P8134,1,1,2026-07-16,['Browsed']
CUST2057,P8137,1,1,2026-01-10,['Browsed']
CUST2057,P8142,5,1,2025-11-30,['Bought']
CUST2057,P8144,1,1,2025-12-24,['Browsed']
CUST2058,P8015,1,1,2026-04-11,['Browsed']
CUST2058,P8019,1,1,2026-08-17,['Browsed']
CUST2058,P8020,3,1,2026-04-01,['Added_to_Cart']
CUST2058,P8021,5,1,2026-02-19,['Bought']
CUST2058,P8029,1,1,2026-04-06,['Browsed']
CUST2058,P8036,3,1,2026-03-21,['Added_to_Cart']
CUST2058,P8049,5,1,2025-06-21,['Bought']
CUST2058,P8052,3,1,2026-03-26,['Added_to_Cart']
CUST2058,P8063,1,1,2026-08-18,['Browsed']
CUST2058,P8065,1,1,2026-05-28,['Browsed']
CUST2058,P8102,3,1,2026-04-07,['Added_to_Cart']
CUST2058,P8130,5,1,2025-10-15,['Bought']
CUST2058,P8144,6,2,2025-10-04,"['Bought', 'Exchanged']"
CUST2059,P8031,5,1,2026-04-20,['Bought']
CUST2059,P8039,4,2,2026-04-16,"['Added_to_Cart', 'Browsed']"
CUST2059,P8046,2,2,2026-02-17,['Browsed']
CUST2059,P8059,3,1,2026-05-12,['Added_to_Cart']
CUST2059,P8060,1,1,2026-05-27,['Browsed']
CUST2059,P8061,1,1,2026-03-01,['Browsed']
CUST2059,P8074,2,1,2025-11-23,['Wishlisted']
CUST2059,P8108,1,1,2025-11-14,['Browsed']
CUST2059,P8122,3,1,2026-04-08,['Added_to_Cart']
CUST2059,P8129,5,1,2025-05-26,['Bought']
CUST2060,P8003,1,1,2025-10-02,['Browsed']
CUST2060,P8007,1,1,2025-08-28,['Browsed']
CUST2060,P8014,5,1,2025-07-30,['Bought']
CUST2060,P8029,1,1,2026-04-02,['Browsed']
CUST2060,P8030,2,1,2026-04-04,['Wishlisted']
CUST2060,P8032,1,1,2025-12-17,['Browsed']
CUST2060,P8054,5,1,2025-06-14,['Bought']
CUST2060,P8070,3,1,2026-04-16,['Added_to_Cart']
CUST2060,P8095,1,1,2026-02-27,['Browsed']
CUST2060,P8112,5,1,2026-05-21,['Bought']
CUST2060,P8113,1,1,2025-12-07,['Browsed']
CUST2060,P8139,1,1,2025-10-31,['Browsed']
CUST2061,P8001,8,2,2025-12-26,"['Bought', 'Reviewed']"
CUST2061,P8004,2,1,2025-12-04,['Wishlisted']
CUST2061,P8022,3,1,2026-02-24,['Added_to_Cart']
CUST2061,P8030,3,1,2026-07-25,['Added_to_Cart']
CUST2061,P8031,5,1,2025-12-17,['Bought']
CUST2061,P8040,1,1,2026-02-06,['Browsed']
CUST2061,P8041,1,1,2025-11-14,['Browsed']
CUST2061,P8042,1,1,2026-08-20,['Browsed']
CUST2061,P8072,1,1,2026-08-22,['Browsed']
CUST2061,P8107,1,1,2026-08-05,['Browsed']
CUST2061,P8109,1,1,2026-06-12,['Browsed']
CUST2061,P8111,5,2,2026-03-09,"['Bought', 'Reviewed']"
CUST2061,P8116,1,1,2026-05-05,['Browsed']
CUST2062,P8007,1,1,2026-04-24,['Browsed']
CUST2062,P8011,3,1,2026-05-17,['Added_to_Cart']
CUST2062,P8013,5,1,2025-10-03,['Bought']
CUST2062,P8033,5,1,2026-01-19,['Bought']
CUST2062,P8045,1,1,2026-01-19,['Browsed']
CUST2062,P8053,6,3,2026-07-26,"['Bought', 'Reviewed', 'Support_Contact']"
CUST2062,P8061,6,2,2026-04-13,"['Bought', 'Exchanged']"
CUST2062,P8065,3,1,2026-07-08,['Added_to_Cart']
CUST2062,P8067,2,1,2026-03-01,['Wishlisted']
CUST2062,P8108,6,2,2026-07-25,"['Bought', 'Browsed']"
CUST2062,P8129,3,1,2026-06-01,['Added_to_Cart']
CUST2062,P8142,1,1,2025-09-20,['Browsed']
CUST2062,P8147,2,1,2026-04-25,['Wishlisted']
CUST2062,P8151,5,1,2026-03-16,['Bought']
CUST2063,P8029,5,1,2025-09-23,['Bought']
CUST2063,P8036,1,1,2026-07-22,['Browsed']
CUST2063,P8041,11,3,2026-07-03,"['Bought', 'Reviewed']"
CUST2063,P8048,6,2,2026-03-11,"['Bought', 'Browsed']"
CUST2063,P8055,1,1,2025-09-30,['Browsed']
CUST2063,P8076,1,1,2026-06-13,['Browsed']
CUST2063,P8086,3,1,2026-06-06,['Added_to_Cart']
CUST2063,P8092,2,1,2026-08-07,['Wishlisted']
CUST2063,P8108,3,1,2026-05-15,['Added_to_Cart']
CUST2063,P8109,5,1,2025-08-26,['Bought']
CUST2063,P8137,3,4,2026-08-15,"['Bought', 'Returned', 'Reviewed']"
CUST2063,P8144,1,1,2026-05-08,['Browsed']
CUST2064,P8009,5,8,2025-12-17,"['Exchanged', 'Returned', 'Reviewed', 'Support_Contact']"
CUST2064,P8031,2,1,2026-08-09,['Wishlisted']
CUST2064,P8033,7,2,2026-08-17,"['Bought', 'Reviewed']"
CUST2064,P8043,3,1,2026-07-19,['Added_to_Cart']
CUST2064,P8046,1,1,2025-09-25,['Browsed']
CUST2064,P8050,1,1,2026-05-18,['Browsed']
CUST2064,P8107,5,1,2025-09-30,['Bought']
CUST2064,P8109,2,1,2026-06-08,['Wishlisted']
CUST2064,P8114,1,1,2025-12-08,['Browsed']
CUST2064,P8115,5,1,2025-11-12,['Bought']
CUST2064,P8118,3,1,2026-08-01,['Added_to_Cart']
CUST2064,P8126,1,1,2025-12-08,['Browsed']
CUST2064,P8135,3,1,2026-07-18,['Added_to_Cart']
CUST2065,P8030,5,1,2025-05-13,['Bought']
CUST2065,P8035,1,1,2026-02-07,['Browsed']
CUST2065,P8043,5,1,2026-02-23,['Bought']
CUST2065,P8056,11,3,2025-12-28,"['Bought', 'Reviewed']"
CUST2065,P8087,3,1,2026-07-24,['Added_to_Cart']
CUST2065,P8091,1,1,2026-04-23,['Browsed']
CUST2065,P8095,5,3,2026-08-19,"['Bought', 'Returned', 'Reviewed']"
CUST2065,P8113,8,2,2026-07-28,"['Added_to_Cart', 'Bought']"
CUST2065,P8119,2,1,2026-03-25,['Wishlisted']
CUST2065,P8121,1,1,2026-04-03,['Browsed']
CUST2065,P8127,1,1,2026-07-10,['Browsed']
CUST2065,P8142,2,1,2026-04-13,['Wishlisted']
CUST2066,P8003,1,1,2026-03-29,['Browsed']
CUST2066,P8004,1,1,2026-04-23,['Browsed']
CUST2066,P8006,3,1,2026-03-11,['Added_to_Cart']
CUST2066,P8008,8,3,2026-01-09,"['Bought', 'Reviewed', 'Support_Contact']"
CUST2066,P8009,1,1,2025-12-01,['Browsed']
CUST2066,P8011,2,1,2026-07-24,['Wishlisted']
CUST2066,P8012,8,2,2026-08-14,"['Bought', 'Reviewed']"
CUST2066,P8016,3,1,2026-04-10,['Added_to_Cart']
CUST2066,P8034,1,1,2026-01-09,['Browsed']
CUST2066,P8062,2,1,2026-04-11,['Wishlisted']
CUST2066,P8066,1,1,2025-12-28,['Browsed']
CUST2066,P8072,3,1,2026-06-07,['Added_to_Cart']
CUST2066,P8109,5,1,2025-05-11,['Bought']
CUST2066,P8130,5,1,2026-03-19,['Bought']
CUST2066,P8135,-2,2,2026-07-24,"['Returned', 'Support_Contact']"
CUST2066,P8136,1,1,2026-03-03,['Browsed']
CUST2066,P8137,1,1,2025-09-22,['Browsed']
CUST2066,P8140,1,1,2026-05-17,['Browsed']
CUST2067,P8016,2,1,2026-01-26,['Wishlisted']
CUST2067,P8020,2,1,2026-07-19,['Wishlisted']
CUST2067,P8042,2,1,2026-03-05,['Wishlisted']
CUST2067,P8057,1,1,2026-02-23,['Browsed']
CUST2067,P8066,3,1,2026-02-14,['Added_to_Cart']
CUST2067,P8070,1,1,2026-05-02,['Browsed']
CUST2067,P8109,1,1,2026-07-03,['Browsed']
CUST2067,P8121,1,1,2025-09-19,['Browsed']
CUST2067,P8123,3,1,2026-04-02,['Added_to_Cart']
CUST2067,P8146,2,1,2025-11-13,['Wishlisted']
CUST2068,P8027,3,1,2026-03-19,['Added_to_Cart']
CUST2068,P8029,1,1,2026-06-14,['Browsed']
CUST2068,P8048,1,1,2026-01-15,['Browsed']
CUST2068,P8050,1,1,2025-12-05,['Browsed']
CUST2068,P8084,3,1,2026-02-14,['Added_to_Cart']
CUST2068,P8093,2,1,2026-08-16,['Wishlisted']
CUST2068,P8121,6,2,2026-06-14,"['Bought', 'Browsed']"
CUST2068,P8140,3,1,2026-04-20,['Added_to_Cart']
CUST2068,P8141,3,2,2026-03-10,"['Browsed', 'Wishlisted']"
CUST2069,P8003,5,1,2026-07-26,['Bought']
CUST2069,P8006,1,1,2026-06-26,['Browsed']
CUST2069,P8010,2,1,2026-03-08,['Wishlisted']
CUST2069,P8016,1,1,2026-03-20,['Browsed']
CUST2069,P8017,1,1,2026-07-21,['Browsed']
CUST2069,P8022,3,1,2026-07-05,['Added_to_Cart']
CUST2069,P8028,6,2,2026-01-04,"['Bought', 'Browsed']"
CUST2069,P8046,3,1,2026-08-13,['Added_to_Cart']
CUST2069,P8056,1,1,2025-10-20,['Browsed']
CUST2069,P8064,1,1,2026-01-14,['Browsed']
CUST2069,P8069,3,1,2026-06-25,['Added_to_Cart']
CUST2069,P8094,2,1,2026-05-14,['Wishlisted']
CUST2069,P8097,2,1,2026-03-06,['Wishlisted']
CUST2069,P8123,3,1,2026-07-14,['Added_to_Cart']
CUST2069,P8150,7,2,2025-09-29,"['Bought', 'Reviewed']"
CUST2070,P8037,1,1,2026-01-11,['Browsed']
CUST2070,P8040,3,1,2026-06-01,['Added_to_Cart']
CUST2070,P8043,1,1,2026-07-16,['Browsed']
CUST2070,P8059,9,2,2025-12-14,"['Bought', 'Reviewed']"
CUST2070,P8061,1,1,2026-03-07,['Browsed']
CUST2070,P8102,1,1,2026-03-08,['Browsed']
CUST2070,P8112,2,1,2026-01-17,['Wishlisted']
CUST2070,P8130,2,1,2026-03-04,['Wishlisted']
CUST2070,P8132,1,1,2026-02-15,['Browsed']
CUST2070,P8140,3,1,2026-02-18,['Added_to_Cart']
CUST2070,P8143,1,1,2026-08-13,['Browsed']
CUST2070,P8147,12,3,2026-08-22,"['Added_to_Cart', 'Bought', 'Reviewed']"
CUST2071,P8029,2,1,2026-03-30,['Wishlisted']
CUST2071,P8038,1,1,2025-11-25,['Browsed']
CUST2071,P8042,7,2,2026-08-20,"['Bought', 'Reviewed']"
CUST2071,P8051,1,1,2025-09-26,['Browsed']
CUST2071,P8054,6,2,2025-08-17,"['Bought', 'Exchanged']"
CUST2071,P8082,5,1,2026-03-13,['Bought']
CUST2071,P8083,1,1,2026-06-06,['Browsed']
CUST2071,P8096,5,1,2026-03-17,['Bought']
CUST2071,P8098,5,2,2026-08-19,"['Bought', 'Reviewed']"
CUST2071,P8114,5,1,2026-01-27,['Bought']
CUST2071,P8118,1,1,2026-07-03,['Browsed']
CUST2071,P8126,1,1,2026-06-27,['Browsed']
CUST2071,P8127,4,2,2026-07-30,"['Added_to_Cart', 'Browsed']"
CUST2071,P8140,10,3,2026-07-28,"['Bought', 'Exchanged', 'Reviewed']"
CUST2071,P8144,5,1,2025-07-07,['Bought']
CUST2072,P8038,6,2,2026-08-02,"['Bought', 'Reviewed']"
CUST2072,P8046,2,1,2026-03-07,['Wishlisted']
CUST2072,P8054,1,1,2026-03-18,['Browsed']
CUST2072,P8076,6,2,2026-07-29,"['Bought', 'Exchanged']"
CUST2072,P8078,1,1,2026-02-24,['Browsed']
CUST2072,P8081,1,3,2026-07-01,"['Bought', 'Returned']"
CUST2072,P8083,1,1,2025-10-13,['Browsed']
CUST2072,P8084,1,1,2026-01-01,['Browsed']
CUST2072,P8089,3,2,2026-02-14,"['Bought', 'Returned']"
CUST2072,P8098,1,1,2026-05-29,['Browsed']
CUST2072,P8107,1,1,2026-02-18,['Browsed']
CUST2072,P8110,2,1,2026-05-11,['Wishlisted']
CUST2072,P8118,3,1,2026-02-25,['Added_to_Cart']
CUST2072,P8124,1,1,2026-07-19,['Browsed']
CUST2072,P8139,5,1,2025-12-03,['Bought']
CUST2073,P8030,1,1,2025-11-17,['Browsed']
CUST2073,P8044,1,1,2026-05-28,['Browsed']
